"fullname","office","position","id","last_name","is_corrected","patronymic","created_date","document_type","source","url","first_name","dnt_is_foreign","dnt_objectType_encoded","sizeAssets","debtor_ua_firstname","debtor_ukr_firstname","organization_ua_company_name","organization_eng_company_code","person","assetsCurrency","debtor_eng_sameRegLivingAddress","organization_ukr_company_name","debtor_ua_lastname","organization_extendedstatus","objectType","dnt_sizeAssets_hidden","organization_ukr_company_address","otherObjectType","organization_eng_company_name","debtor_ua_middlename","debtor_eng_firstname","organization_eng_company_address","organization_ua_company_code","iteration","organization","organization_type","debtor_ukr_lastname","debtor_eng_lastname","debtor_eng_middlename","debtor_ukr_middlename","debtor_ua_sameRegLivingAddress","object_id","ownershipType","otherOwnership","percent.ownership","organization_ua_company_name_extendedstatus","organization_ua_company_code_extendedstatus","sizeAssets_extendedstatus","otherObjectType_extendedstatus","organization_eng_company_code_extendedstatus","assetsCurrency_extendedstatus","organization_eng_company_name_extendedstatus","organization_ukr_company_name_extendedstatus","organization_eng_company_address_extendedstatus","organization_ukr_company_address_extendedstatus","declarant","subjectRelation","in_hryvnias"
"Мірошніченко Іван Володимирович","Верховна Рада України","Народний депутат України","nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Мірошніченко","FALSE","Володимирович",2018-03-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Іван","FALSE","bank",609,"","","ПАТКБ ""Правекс-Банк""","","1476871311000","USD","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","14360920","1520849028954","j","Юридична особа, зареєстрована в Україні","","","","","","1520849028954","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мірошніченко Наталія Володимирівна","дружина",17092.94
"Міщенко Сергій Григорович","Верховна Рада України","Народний депутат України","nacp_de73802b-df31-471e-a1ea-51be28eef465","Міщенко","FALSE","Григорович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_de73802b-df31-471e-a1ea-51be28eef465","Сергій","FALSE","cash",260000,"","","ПАТ АБ ""Укргазбанк""","","1475834655698","UAH","","","",NA,"Готівкові кошти","FALSE","","","","","","","23697280","1490169204460","j","Юридична особа, зареєстрована в Україні","","","","","","1490169204460","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Міщенко Тетяна Валентинівна","дружина",260000
"Міщенко Сергій Григорович","Верховна Рада України","Народний депутат України","nacp_de73802b-df31-471e-a1ea-51be28eef465","Міщенко","FALSE","Григорович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_de73802b-df31-471e-a1ea-51be28eef465","Сергій","FALSE","cash",361000,"","","ПАТ ""АБ ""Укргазбанк""","","1","USD","","","",NA,"Готівкові кошти","FALSE","","","","","","","23697280","1521209231427","j","Юридична особа, зареєстрована в Україні","","","","","","1521209231427","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Міщенко Сергій Григорович",NA,10132267.5
"Міщенко Сергій Григорович","Верховна Рада України","Народний депутат України","nacp_de73802b-df31-471e-a1ea-51be28eef465","Міщенко","FALSE","Григорович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_de73802b-df31-471e-a1ea-51be28eef465","Сергій","FALSE","bank",202,"","","ПАТ ""AБ ""Укргазбанк""","","1475834655698","EUR","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","23697280","1477571148941","j","Юридична особа, зареєстрована в Україні","","","","","","1477571148941","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Міщенко Тетяна Валентинівна","дружина",6766.08
"Міщенко Сергій Григорович","Верховна Рада України","Народний депутат України","nacp_de73802b-df31-471e-a1ea-51be28eef465","Міщенко","FALSE","Григорович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_de73802b-df31-471e-a1ea-51be28eef465","Сергій","FALSE","bank",15783,"","","ТВБВ №10026/0203 філії Головного управління по м. Києву та Київській області АТ ""Ощадбанк""","","1","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","09322277","1521209694772","j","Юридична особа, зареєстрована в Україні","","","","","","1521209694772","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Міщенко Сергій Григорович",NA,15783
"Міщенко Сергій Григорович","Верховна Рада України","Народний депутат України","nacp_de73802b-df31-471e-a1ea-51be28eef465","Міщенко","FALSE","Григорович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_de73802b-df31-471e-a1ea-51be28eef465","Сергій","FALSE","bank",531,"","","ПАТ ""AБ ""Укргазбанк""","","1","EUR","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","23697280","1477570666184","j","Юридична особа, зареєстрована в Україні","","","","","","1477570666184","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Міщенко Сергій Григорович",NA,17786.07
"Міщенко Сергій Григорович","Верховна Рада України","Народний депутат України","nacp_de73802b-df31-471e-a1ea-51be28eef465","Міщенко","FALSE","Григорович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_de73802b-df31-471e-a1ea-51be28eef465","Сергій","FALSE","cash",609000,"","","ПАТ АБ ""Укргазбанк""","","1","UAH","","","",NA,"Готівкові кошти","FALSE","","","","","","","23697280","1490168824864","j","Юридична особа, зареєстрована в Україні","","","","","","1490168824864","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Міщенко Сергій Григорович",NA,609000
"Міщенко Сергій Григорович","Верховна Рада України","Народний депутат України","nacp_de73802b-df31-471e-a1ea-51be28eef465","Міщенко","FALSE","Григорович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_de73802b-df31-471e-a1ea-51be28eef465","Сергій","FALSE","bank",5828,"","","ПАТ ""AБ ""Укргазбанк""","","1","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","23697280","1477570990107","j","Юридична особа, зареєстрована в Україні","","","","","","1477570990107","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Міщенко Сергій Григорович",NA,5828
"Міщенко Сергій Григорович","Верховна Рада України","Народний депутат України","nacp_de73802b-df31-471e-a1ea-51be28eef465","Міщенко","FALSE","Григорович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_de73802b-df31-471e-a1ea-51be28eef465","Сергій","FALSE","bank",451,"","","ПАТ ""AБ ""Укргазбанк""","","1","USD","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","23697280","1477570910397","j","Юридична особа, зареєстрована в Україні","","","","","","1477570910397","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Міщенко Сергій Григорович",NA,12658.32
"Міщенко Сергій Григорович","Верховна Рада України","Народний депутат України","nacp_de73802b-df31-471e-a1ea-51be28eef465","Міщенко","FALSE","Григорович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_de73802b-df31-471e-a1ea-51be28eef465","Сергій","FALSE","bank",18418,"","","ПАТ ""AБ ""Укргазбанк""","","1475834655698","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","23697280","1477574258969","j","Юридична особа, зареєстрована в Україні","","","","","","1477574258969","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Міщенко Тетяна Валентинівна","дружина",18418
"Міщенко Сергій Григорович","Верховна Рада України","Народний депутат України","nacp_de73802b-df31-471e-a1ea-51be28eef465","Міщенко","FALSE","Григорович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_de73802b-df31-471e-a1ea-51be28eef465","Сергій","FALSE","cash",364000,"","","ПАТ ""АК ""Укргазбанк""","","1475834655698","USD","","","",NA,"Готівкові кошти","FALSE","","","","","","","23697280","1521209422524","j","Юридична особа, зареєстрована в Україні","","","","","","1521209422524","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Міщенко Тетяна Валентинівна","дружина",10216469.17
"Міщенко Сергій Григорович","Верховна Рада України","Народний депутат України","nacp_de73802b-df31-471e-a1ea-51be28eef465","Міщенко","FALSE","Григорович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_de73802b-df31-471e-a1ea-51be28eef465","Сергій","FALSE","bank",255,"","","ПАТ ""AБ ""Укргазбанк""","","1","USD","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","23697280","1477574108282","j","Юридична особа, зареєстрована в Україні","","","","","","1477574108282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Міщенко Сергій Григорович",NA,7157.14
"Молоток Ігор Федорович","Верховна Рада України","Народний Депутат України","nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Молоток","FALSE","Федорович",2018-03-20,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Ігор","FALSE","cash",300000,"","","","","1","USD","","","","1","Готівкові кошти","FALSE","","","","","","","","1490305569317","","","","","","","","1490305569317","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Молоток Ігор Федорович",NA,8420166.9
"Молоток Ігор Федорович","Верховна Рада України","Народний Депутат України","nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Молоток","FALSE","Федорович",2018-03-20,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Ігор","FALSE","cash",127700,"","","","","1490296629611","USD","","","","1","Готівкові кошти","FALSE","","","","","","","","1490305726632","","","","","","","","1490305726632","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Молоток Алла Олександрівна","дружина",3584184.38
"Молоток Ігор Федорович","Верховна Рада України","Народний Депутат України","nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Молоток","FALSE","Федорович",2018-03-20,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Ігор","FALSE","cash",51430,"","","","","1490296629611","EUR","","","","1","Готівкові кошти","FALSE","","","","","","","","1490305787582","","","","","","","","1490305787582","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Молоток Алла Олександрівна","дружина",1722669.66
"Молоток Ігор Федорович","Верховна Рада України","Народний Депутат України","nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Молоток","FALSE","Федорович",2018-03-20,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Ігор","FALSE","cash",350000,"","","","","1","UAH","","","","1","Готівкові кошти","FALSE","","","","","","","","1490305684441","","","","","","","","1490305684441","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Молоток Ігор Федорович",NA,350000
"Молоток Ігор Федорович","Верховна Рада України","Народний Депутат України","nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Молоток","FALSE","Федорович",2018-03-20,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Ігор","FALSE","cash",110000,"","","","","1","EUR","","","","1","Готівкові кошти","FALSE","","","","","","","","1490305633547","","","","","","","","1490305633547","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Молоток Ігор Федорович",NA,3684496.64
"Молоток Ігор Федорович","Верховна Рада України","Народний Депутат України","nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Молоток","FALSE","Федорович",2018-03-20,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_d0b7592b-dba1-4f1c-be5d-37f9a51be608","Ігор","FALSE","cash",50000,"","","","","1490296629611","UAH","","","","1","Готівкові кошти","FALSE","","","","","","","","1490305855956","","","","","","","","1490305855956","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Молоток Алла Олександрівна","дружина",50000
"Мороко Юрій Миколайович","Верховна Рада України","народний депутат України","nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Мороко","FALSE","Миколайович",2018-03-25,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Юрій","FALSE","bank",7365955,"","","УкрСиббанк","","1477693133047","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","2019818907","1490985846005","j","Юридична особа, зареєстрована в Україні","","","","","","1490985846005","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мороко Тетьяна Олексіївна","дружина",7365955
"Мороко Юрій Миколайович","Верховна Рада України","народний депутат України","nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Мороко","FALSE","Миколайович",2018-03-25,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Юрій","FALSE","bank",399577,"","","ВТБанк","","1","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","1948411754","1490985540596","j","Юридична особа, зареєстрована в Україні","","","","","","1490985540596","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мороко Юрій Миколайович",NA,399577
"Мороко Юрій Миколайович","Верховна Рада України","народний депутат України","nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Мороко","FALSE","Миколайович",2018-03-25,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Юрій","FALSE","bank",1588753,"","","УкрСиббанк","","1","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","1948411754","1490985645570","j","Юридична особа, зареєстрована в Україні","","","","","","1490985645570","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мороко Юрій Миколайович",NA,1588753
"Мороко Юрій Миколайович","Верховна Рада України","народний депутат України","nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Мороко","FALSE","Миколайович",2018-03-25,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Юрій","FALSE","bank",7205694,"","","ПУМБ","","1477693133047","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","2019818907","1490985775848","j","Юридична особа, зареєстрована в Україні","","","","","","1490985775848","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мороко Тетьяна Олексіївна","дружина",7205694
"Мороко Юрій Миколайович","Верховна Рада України","народний депутат України","nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Мороко","FALSE","Миколайович",2018-03-25,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Юрій","FALSE","bank",3389172,"","","Приватбанк","","1","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","1948411754","1490985342634","j","Юридична особа, зареєстрована в Україні","","","","","","1490985342634","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мороко Юрій Миколайович",NA,3389172
"Мороко Юрій Миколайович","Верховна Рада України","народний депутат України","nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Мороко","FALSE","Миколайович",2018-03-25,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Юрій","FALSE","bank",5685572,"","","ПУМБ","","1","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","1948411754","1490985446937","j","Юридична особа, зареєстрована в Україні","","","","","","1490985446937","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мороко Юрій Миколайович",NA,5685572
"Мороко Юрій Миколайович","Верховна Рада України","народний депутат України","nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Мороко","FALSE","Миколайович",2018-03-25,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Юрій","FALSE","bank",15082608,"","","УкрСоцбанк","","1477693133047","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","2019818907","1490985900694","j","Юридична особа, зареєстрована в Україні","","","","","","1490985900694","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мороко Тетьяна Олексіївна","дружина",15082608
"Мороко Юрій Миколайович","Верховна Рада України","народний депутат України","nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Мороко","FALSE","Миколайович",2018-03-25,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Юрій","FALSE","bank",1170000,"","","Раффацзенбанк","","1477693133047","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","2019818907","1490985975482","j","Юридична особа, зареєстрована в Україні","","","","","","1490985975482","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мороко Тетьяна Олексіївна","дружина",1170000
"Мороко Юрій Миколайович","Верховна Рада України","народний депутат України","nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Мороко","FALSE","Миколайович",2018-03-25,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_f03de090-40fa-43c1-8f4a-ebe6f52bb09a","Юрій","FALSE","bank",10188262,"","","Приватбанк","","1477693133047","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","2019818907","1490985705558","j","Юридична особа, зареєстрована в Україні","","","","","","1490985705558","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мороко Тетьяна Олексіївна","дружина",10188262
"Мосійчук Ігор Володимирович","Верховна Рада України","народний депутат України","nacp_b307bbf1-2d12-4a6f-a0b7-10aea0c9c5c3","Мосійчук","FALSE","Володимирович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_b307bbf1-2d12-4a6f-a0b7-10aea0c9c5c3","Ігор","FALSE","cash",199350,"","","","","1488889158148","UAH","","","","1","Готівкові кошти","FALSE","","","","","","","","1488892019406","","","","","","","","1488892019406","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Карпенко Владлена Леонідівна","дружина",199350
"Мосійчук Ігор Володимирович","Верховна Рада України","народний депутат України","nacp_b307bbf1-2d12-4a6f-a0b7-10aea0c9c5c3","Мосійчук","FALSE","Володимирович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_b307bbf1-2d12-4a6f-a0b7-10aea0c9c5c3","Ігор","FALSE","cash",89000,"","","","","1","EUR","","","","1","Готівкові кошти","FALSE","","","","","","","","1477748771172","","","","","","","","1477748771172","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мосійчук Ігор Володимирович",NA,2981092.74
"Мосійчук Ігор Володимирович","Верховна Рада України","народний депутат України","nacp_b307bbf1-2d12-4a6f-a0b7-10aea0c9c5c3","Мосійчук","FALSE","Володимирович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_b307bbf1-2d12-4a6f-a0b7-10aea0c9c5c3","Ігор","FALSE","cash",117550,"","","","","1","USD","","","","1","Готівкові кошти","FALSE","","","","","","","","1477748824949","","","","","","","","1477748824949","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мосійчук Ігор Володимирович",NA,3299302.06
"Мосійчук Ігор Володимирович","Верховна Рада України","народний депутат України","nacp_b307bbf1-2d12-4a6f-a0b7-10aea0c9c5c3","Мосійчук","FALSE","Володимирович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_b307bbf1-2d12-4a6f-a0b7-10aea0c9c5c3","Ігор","FALSE","cash",14500,"","","","","1488889158148","USD","","","","1","Готівкові кошти","FALSE","","","","","","","","1488892103606","","","","","","","","1488892103606","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Карпенко Владлена Леонідівна","дружина",406974.73
"Мосійчук Ігор Володимирович","Верховна Рада України","народний депутат України","nacp_b307bbf1-2d12-4a6f-a0b7-10aea0c9c5c3","Мосійчук","FALSE","Володимирович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_b307bbf1-2d12-4a6f-a0b7-10aea0c9c5c3","Ігор","FALSE","bank",17254,"","","АБ ""УКРГАЗБАНК""","","1","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","23697280","1522137564001","j","Юридична особа, зареєстрована в Україні","","","","","","1522137564001","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мосійчук Ігор Володимирович",NA,17254
"Мосійчук Ігор Володимирович","Верховна Рада України","народний депутат України","nacp_b307bbf1-2d12-4a6f-a0b7-10aea0c9c5c3","Мосійчук","FALSE","Володимирович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_b307bbf1-2d12-4a6f-a0b7-10aea0c9c5c3","Ігор","FALSE","cash",2600,"","","","","1488889158148","EUR","","","","1","Готівкові кошти","FALSE","","","","","","","","1488892990360","","","","","","","","1488892990360","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Карпенко Владлена Леонідівна","дружина",87088.1
"Мосійчук Ігор Володимирович","Верховна Рада України","народний депутат України","nacp_b307bbf1-2d12-4a6f-a0b7-10aea0c9c5c3","Мосійчук","FALSE","Володимирович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_b307bbf1-2d12-4a6f-a0b7-10aea0c9c5c3","Ігор","FALSE","cash",345000,"","","","","1","UAH","","","","1","Готівкові кошти","FALSE","","","","","","","","1477748861861","","","","","","","","1477748861861","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мосійчук Ігор Володимирович",NA,345000
"Москаленко Ярослав Миколайович","Верховна Рада України","народний депутат України","nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Москаленко","TRUE","Миколайович",2018-04-07,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Ярослав","FALSE","bank",48681,"","","ПАТ ""БАНК ЗАОЩАДЖЕНЬ І ІНВЕСТИЦІЙ""","","1477544017794","USD","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","33695095","1477573046902","j","Юридична особа, зареєстрована в Україні","","","","","","1477573046902","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Москаленко Інна Олександрівна","дружина",1366340.48
"Москаленко Ярослав Миколайович","Верховна Рада України","народний депутат України","nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Москаленко","TRUE","Миколайович",2018-04-07,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Ярослав","FALSE","cash",9430000,"","","","","1","UAH","","","","1","Готівкові кошти","FALSE","","","","","","","","1477572487904","","","","","","","","1477572487904","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Москаленко Ярослав Миколайович",NA,9430000
"Москаленко Ярослав Миколайович","Верховна Рада України","народний депутат України","nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Москаленко","TRUE","Миколайович",2018-04-07,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Ярослав","FALSE","cash",20000000,"","","","","1477544017794","UAH","","","","1","Готівкові кошти","FALSE","","","","","","","","1477650684737","","","","","","","","1477650684737","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Москаленко Інна Олександрівна","дружина",20000000
"Москаленко Ярослав Миколайович","Верховна Рада України","народний депутат України","nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Москаленко","TRUE","Миколайович",2018-04-07,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Ярослав","FALSE","bank",356938,"","","ПАТ ""БАНК ІНВЕСТИЦІЙ ТА ЗАОЩАДЖЕНЬ""","","1477544017794","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","3369505095","1477572921341","j","Юридична особа, зареєстрована в Україні","","","","","","1477572921341","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Москаленко Інна Олександрівна","дружина",356938
"Москаленко Ярослав Миколайович","Верховна Рада України","народний депутат України","nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Москаленко","TRUE","Миколайович",2018-04-07,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Ярослав","FALSE","cash",475000,"","","","","1477544017794","USD","","","","1","Готівкові кошти","FALSE","","","","","","","","1490945298661","","","","","","","","1490945298661","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Москаленко Інна Олександрівна","дружина",13331930.92
"Москаленко Ярослав Миколайович","Верховна Рада України","народний депутат України","nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Москаленко","TRUE","Миколайович",2018-04-07,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Ярослав","FALSE","cash",500000,"","","",NA,"1477544017794","EUR","","","","1","Готівкові кошти","FALSE",NA,"","","","",NA,NA,"1477572868597","","","","","","","","1477572868597","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Москаленко Інна Олександрівна","дружина",16747712
"Москаленко Ярослав Миколайович","Верховна Рада України","народний депутат України","nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Москаленко","TRUE","Миколайович",2018-04-07,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7507333c-53ba-441f-8fc0-b783a095fc2e","Ярослав","FALSE","bank",408375,"","","ПАТ ""БАНК ІНВЕСТИЦІЙ ТА ЗАОЩАДЖЕНЬ""","","1","UAH","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","","1477572732695","j","Юридична особа, зареєстрована в Україні","","","","","","1477572732695","Власність","",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Москаленко Ярослав Миколайович",NA,408375
"Мураєв Євгеній Володимирович","Верховна Рада України","Народний депутат України","nacp_dfb1ffc8-bd6a-4c31-8ec4-f036325304af","Мураєв","FALSE","Володимирович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_dfb1ffc8-bd6a-4c31-8ec4-f036325304af","Євгеній","FALSE","bank",281,"","","ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""АЛЬФА-БАНК""","","1","EUR","","","",NA,"Кошти, розміщені на банківських рахунках","FALSE","","","","","","","23494714","1522353421277","j","Юридична особа, зареєстрована в Україні","","","","","","1522353421277","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мураєв Євгеній Володимирович",NA,9412.21
